Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,Overall Rating_home,Attack_home,Midfield_home,Defence_home,Num of Players_home,Build-up Style_home,Overall Rating_away,Attack_away,Midfield_away,Defence_away,Num of Players_away,Build-up Style_away
B1,2023-11-12,18:15,St. Gilloise,Kortrijk,3,0,H,2.0,0.0,H,18.0,11.0,8.0,1.0,10.0,9.0,6.0,6.0,2.0,1.0,0.0,0.0,1.2,7.0,11.0,2023-2024,72.0,72.0,70.0,72.0,27.0,Balanced,67.0,67.0,68.0,66.0,28.0,Balanced
B1,2023-11-24,19:45,St Truiden,Antwerp,1,1,D,1.0,0.0,H,11.0,12.0,5.0,1.0,8.0,11.0,4.0,7.0,2.0,2.0,0.0,0.0,4.0,3.5,1.85,2023-2024,68.0,70.0,68.0,68.0,27.0,Fast build up,73.0,74.0,73.0,73.0,27.0,Fast build up
B1,2023-11-25,15:00,Cercle Brugge,Eupen,2,0,H,0.0,0.0,D,30.0,6.0,10.0,4.0,12.0,13.0,5.0,3.0,4.0,3.0,0.0,0.0,1.36,5.0,7.0,2023-2024,69.0,70.0,70.0,67.0,28.0,Balanced,67.0,67.0,67.0,66.0,28.0,Long ball
B1,2023-11-25,17:15,Charleroi,Westerlo,3,2,H,0.0,1.0,A,14.0,11.0,4.0,4.0,15.0,11.0,5.0,4.0,3.0,2.0,0.0,0.0,1.8,3.75,4.0,2023-2024,69.0,72.0,70.0,68.0,28.0,Balanced,68.0,67.0,67.0,68.0,28.0,Balanced
B1,2023-11-25,19:45,Standard,Genk,1,0,H,0.0,0.0,D,13.0,11.0,4.0,2.0,20.0,12.0,5.0,5.0,2.0,2.0,0.0,0.0,3.6,3.75,1.91,2023-2024,,,,,,,72.0,71.0,72.0,72.0,26.0,Long ball
B1,2023-11-26,12:30,Gent,St. Gilloise,1,1,D,1.0,0.0,H,11.0,12.0,3.0,4.0,8.0,14.0,5.0,8.0,2.0,3.0,0.0,0.0,2.55,3.4,2.63,2023-2024,72.0,71.0,72.0,72.0,28.0,Fast build up,72.0,72.0,70.0,72.0,27.0,Balanced
B1,2023-11-26,15:00,Oud-Heverlee Leuven,Club Brugge,0,1,A,0.0,1.0,A,10.0,14.0,3.0,6.0,19.0,13.0,7.0,6.0,4.0,2.0,0.0,0.0,4.5,4.0,1.67,2023-2024,68.0,69.0,68.0,69.0,28.0,Balanced,74.0,73.0,75.0,71.0,27.0,Long ball
B1,2023-11-26,17:30,Anderlecht,RWD Molenbeek,2,1,H,0.0,1.0,A,25.0,7.0,8.0,2.0,6.0,12.0,10.0,1.0,1.0,4.0,0.0,1.0,1.4,5.0,7.0,2023-2024,74.0,74.0,73.0,74.0,28.0,Balanced,67.0,70.0,68.0,65.0,28.0,Balanced
B1,2023-11-26,18:15,Kortrijk,Mechelen,0,3,A,0.0,2.0,A,15.0,10.0,3.0,5.0,12.0,12.0,4.0,3.0,2.0,2.0,0.0,0.0,2.9,3.5,2.3,2023-2024,67.0,67.0,68.0,66.0,28.0,Balanced,69.0,71.0,68.0,68.0,28.0,Balanced
B1,2023-12-01,19:45,Westerlo,Anderlecht,1,3,A,0.0,1.0,A,23.0,26.0,7.0,10.0,3.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,4.75,4.0,1.7,2023-2024,68.0,67.0,67.0,68.0,28.0,Balanced,74.0,74.0,73.0,74.0,28.0,Balanced
B1,2023-12-02,15:00,RWD Molenbeek,Charleroi,0,0,D,0.0,0.0,D,10.0,18.0,4.0,8.0,4.0,8.0,3.0,10.0,0.0,2.0,0.0,0.0,2.75,3.4,2.5,2023-2024,67.0,70.0,68.0,65.0,28.0,Balanced,69.0,72.0,70.0,68.0,28.0,Balanced
B1,2023-12-02,17:15,Eupen,Kortrijk,1,1,D,0.0,0.0,D,14.0,14.0,3.0,3.0,14.0,10.0,7.0,11.0,1.0,1.0,0.0,0.0,2.25,3.3,3.2,2023-2024,67.0,67.0,67.0,66.0,28.0,Long ball,67.0,67.0,68.0,66.0,28.0,Balanced
B1,2023-12-02,19:45,Antwerp,Oud-Heverlee Leuven,1,0,H,1.0,0.0,H,18.0,10.0,5.0,4.0,6.0,9.0,7.0,6.0,0.0,3.0,0.0,0.0,1.36,5.0,8.5,2023-2024,73.0,74.0,73.0,73.0,27.0,Fast build up,68.0,69.0,68.0,69.0,28.0,Balanced
B1,2023-12-03,12:30,Genk,Gent,2,2,D,1.0,1.0,D,13.0,17.0,6.0,6.0,15.0,12.0,1.0,9.0,2.0,2.0,0.0,0.0,2.15,3.5,3.2,2023-2024,72.0,71.0,72.0,72.0,26.0,Long ball,72.0,71.0,72.0,72.0,28.0,Fast build up
B1,2023-12-03,15:00,Mechelen,St Truiden,0,2,A,0.0,2.0,A,6.0,13.0,5.0,5.0,10.0,8.0,1.0,5.0,1.0,2.0,0.0,0.0,2.15,3.3,3.4,2023-2024,69.0,71.0,68.0,68.0,28.0,Balanced,68.0,70.0,68.0,68.0,27.0,Fast build up
B1,2023-12-03,17:30,Club Brugge,Standard,2,0,H,1.0,0.0,H,13.0,7.0,5.0,2.0,13.0,10.0,4.0,3.0,2.0,2.0,0.0,0.0,1.44,4.75,6.5,2023-2024,74.0,73.0,75.0,71.0,27.0,Long ball,,,,,,
B1,2023-12-03,18:15,St. Gilloise,Cercle Brugge,2,1,H,2.0,1.0,H,12.0,13.0,6.0,6.0,13.0,15.0,5.0,4.0,1.0,3.0,0.0,0.0,1.62,4.0,5.0,2023-2024,72.0,72.0,70.0,72.0,27.0,Balanced,69.0,70.0,70.0,67.0,28.0,Balanced
B1,2023-12-08,19:45,Kortrijk,Westerlo,1,2,A,0.0,1.0,A,16.0,8.0,6.0,3.0,8.0,13.0,5.0,1.0,1.0,3.0,0.0,0.0,2.8,3.25,2.5,2023-2024,67.0,67.0,68.0,66.0,28.0,Balanced,68.0,67.0,67.0,68.0,28.0,Balanced
B1,2023-12-09,15:00,Cercle Brugge,Antwerp,1,3,A,0.0,1.0,A,15.0,14.0,2.0,8.0,13.0,6.0,6.0,2.0,4.0,1.0,0.0,0.0,2.7,3.4,2.5,2023-2024,69.0,70.0,70.0,67.0,28.0,Balanced,73.0,74.0,73.0,73.0,27.0,Fast build up
B1,2023-12-09,17:15,St Truiden,Oud-Heverlee Leuven,1,1,D,1.0,1.0,D,26.0,4.0,13.0,3.0,5.0,10.0,15.0,2.0,0.0,2.0,0.0,1.0,1.85,3.75,4.0,2023-2024,68.0,70.0,68.0,68.0,27.0,Fast build up,68.0,69.0,68.0,69.0,28.0,Balanced
B1,2023-12-09,19:45,Gent,RWD Molenbeek,4,0,H,2.0,0.0,H,22.0,3.0,10.0,1.0,11.0,14.0,9.0,1.0,0.0,5.0,0.0,0.0,1.33,5.5,7.0,2023-2024,72.0,71.0,72.0,72.0,28.0,Fast build up,67.0,70.0,68.0,65.0,28.0,Balanced
B1,2023-12-10,12:30,Mechelen,Club Brugge,0,0,D,0.0,0.0,D,9.0,13.0,4.0,2.0,11.0,9.0,2.0,9.0,3.0,5.0,0.0,0.0,4.75,4.33,1.62,2023-2024,69.0,71.0,68.0,68.0,28.0,Balanced,74.0,73.0,75.0,71.0,27.0,Long ball
B1,2023-12-10,15:00,Eupen,Genk,1,3,A,0.0,1.0,A,11.0,18.0,4.0,10.0,12.0,8.0,8.0,8.0,0.0,2.0,0.0,0.0,6.5,5.25,1.4,2023-2024,67.0,67.0,67.0,66.0,28.0,Long ball,72.0,71.0,72.0,72.0,26.0,Long ball
B1,2023-12-10,17:30,Anderlecht,Standard,2,2,D,1.0,1.0,D,12.0,13.0,4.0,4.0,8.0,14.0,1.0,1.0,2.0,3.0,0.0,0.0,1.57,4.0,5.5,2023-2024,74.0,74.0,73.0,74.0,28.0,Balanced,,,,,,
B1,2023-12-10,18:15,Charleroi,St. Gilloise,1,3,A,0.0,1.0,A,9.0,17.0,3.0,9.0,7.0,12.0,6.0,7.0,3.0,2.0,0.0,0.0,5.0,4.0,1.62,2023-2024,69.0,72.0,70.0,68.0,28.0,Balanced,72.0,72.0,70.0,72.0,27.0,Balanced
B1,2023-12-15,19:45,Westerlo,Eupen,2,0,H,0.0,0.0,D,20.0,15.0,4.0,7.0,15.0,8.0,4.0,4.0,3.0,1.0,0.0,0.0,1.73,3.8,4.33,2023-2024,68.0,67.0,67.0,68.0,28.0,Balanced,67.0,67.0,67.0,66.0,28.0,Long ball
B1,2023-12-16,15:00,Oud-Heverlee Leuven,Cercle Brugge,1,2,A,1.0,0.0,H,9.0,12.0,3.0,5.0,12.0,14.0,4.0,6.0,4.0,3.0,0.0,0.0,4.0,4.0,1.8,2023-2024,68.0,69.0,68.0,69.0,28.0,Balanced,69.0,70.0,70.0,67.0,28.0,Balanced
B1,2023-12-16,17:15,RWD Molenbeek,St Truiden,3,0,H,1.0,0.0,H,7.0,12.0,6.0,1.0,14.0,8.0,4.0,4.0,3.0,2.0,0.0,0.0,3.4,3.4,2.15,2023-2024,67.0,70.0,68.0,65.0,28.0,Balanced,68.0,70.0,68.0,68.0,27.0,Fast build up
B1,2023-12-16,19:45,Standard,Charleroi,0,0,D,0.0,0.0,D,6.0,7.0,1.0,2.0,11.0,21.0,4.0,2.0,1.0,1.0,0.0,0.0,2.1,3.4,3.5,2023-2024,,,,,,,69.0,72.0,70.0,68.0,28.0,Balanced
B1,2023-12-17,12:30,Club Brugge,Gent,2,0,H,2.0,0.0,H,13.0,8.0,4.0,2.0,10.0,11.0,4.0,5.0,0.0,0.0,0.0,1.0,1.67,4.0,4.75,2023-2024,74.0,73.0,75.0,71.0,27.0,Long ball,72.0,71.0,72.0,72.0,28.0,Fast build up
B1,2023-12-17,15:00,St. Gilloise,Mechelen,1,0,H,0.0,0.0,D,24.0,15.0,8.0,8.0,14.0,10.0,8.0,5.0,2.0,1.0,0.0,0.0,1.33,5.0,9.0,2023-2024,72.0,72.0,70.0,72.0,27.0,Balanced,69.0,71.0,68.0,68.0,28.0,Balanced
B1,2023-12-17,17:30,Antwerp,Anderlecht,1,1,D,0.0,1.0,A,19.0,10.0,5.0,4.0,9.0,13.0,7.0,2.0,2.0,4.0,0.0,0.0,1.91,3.5,3.8,2023-2024,73.0,74.0,73.0,73.0,27.0,Fast build up,74.0,74.0,73.0,74.0,28.0,Balanced
B1,2023-12-17,18:15,Genk,Kortrijk,4,0,H,1.0,0.0,H,27.0,5.0,9.0,1.0,7.0,12.0,7.0,2.0,0.0,2.0,0.0,0.0,1.22,6.5,10.0,2023-2024,72.0,71.0,72.0,72.0,26.0,Long ball,67.0,67.0,68.0,66.0,28.0,Balanced
B1,2023-12-20,17:30,Cercle Brugge,Kortrijk,3,0,H,1.0,0.0,H,24.0,6.0,13.0,1.0,8.0,14.0,7.0,5.0,2.0,3.0,0.0,0.0,1.36,5.0,8.0,2023-2024,69.0,70.0,70.0,67.0,28.0,Balanced,67.0,67.0,68.0,66.0,28.0,Balanced
B1,2023-12-20,19:45,Mechelen,Standard,3,0,H,1.0,0.0,H,28.0,14.0,8.0,3.0,8.0,8.0,5.0,3.0,2.0,0.0,0.0,1.0,2.45,3.3,2.8,2023-2024,69.0,71.0,68.0,68.0,28.0,Balanced,,,,,,
B1,2023-12-21,19:45,Gent,Oud-Heverlee Leuven,4,0,H,1.0,0.0,H,21.0,9.0,6.0,2.0,6.0,12.0,8.0,3.0,0.0,1.0,0.0,0.0,1.3,5.5,9.0,2023-2024,72.0,71.0,72.0,72.0,28.0,Fast build up,68.0,69.0,68.0,69.0,28.0,Balanced
B1,2023-12-22,19:45,RWD Molenbeek,Club Brugge,1,6,A,0.0,3.0,A,10.0,15.0,3.0,10.0,9.0,8.0,2.0,8.0,1.0,2.0,0.0,0.0,7.5,5.0,1.36,2023-2024,67.0,70.0,68.0,65.0,28.0,Balanced,74.0,73.0,75.0,71.0,27.0,Long ball
B1,2023-12-23,15:00,Eupen,St. Gilloise,1,2,A,0.0,2.0,A,1.0,20.0,1.0,8.0,15.0,8.0,3.0,14.0,5.0,1.0,0.0,0.0,11.0,5.75,1.25,2023-2024,67.0,67.0,67.0,66.0,28.0,Long ball,72.0,72.0,70.0,72.0,27.0,Balanced
B1,2023-12-23,17:15,Antwerp,Westerlo,2,2,D,1.0,0.0,H,15.0,12.0,6.0,6.0,5.0,7.0,8.0,2.0,2.0,1.0,0.0,0.0,1.33,5.25,8.0,2023-2024,73.0,74.0,73.0,73.0,27.0,Fast build up,68.0,67.0,67.0,68.0,28.0,Balanced
B1,2023-12-23,17:15,St Truiden,Charleroi,1,0,H,0.0,0.0,D,16.0,4.0,7.0,0.0,4.0,17.0,6.0,3.0,0.0,0.0,0.0,0.0,2.15,3.4,3.3,2023-2024,68.0,70.0,68.0,68.0,27.0,Fast build up,69.0,72.0,70.0,68.0,28.0,Balanced
B1,2023-12-23,19:45,Anderlecht,Genk,2,1,H,0.0,0.0,D,9.0,20.0,3.0,7.0,7.0,15.0,1.0,8.0,1.0,2.0,0.0,0.0,2.25,3.5,3.1,2023-2024,74.0,74.0,73.0,74.0,28.0,Balanced,72.0,71.0,72.0,72.0,26.0,Long ball
B1,2023-12-26,12:30,Genk,Antwerp,3,0,H,1.0,0.0,H,16.0,3.0,8.0,1.0,8.0,9.0,3.0,3.0,1.0,3.0,0.0,0.0,2.1,3.5,3.4,2023-2024,72.0,71.0,72.0,72.0,26.0,Long ball,73.0,74.0,73.0,73.0,27.0,Fast build up
B1,2023-12-26,15:00,Kortrijk,Gent,0,2,A,0.0,1.0,A,7.0,20.0,3.0,9.0,9.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,7.5,5.0,1.36,2023-2024,67.0,67.0,68.0,66.0,28.0,Balanced,72.0,71.0,72.0,72.0,28.0,Fast build up
B1,2023-12-26,15:00,Oud-Heverlee Leuven,Eupen,3,0,H,2.0,0.0,H,18.0,14.0,7.0,6.0,6.0,15.0,7.0,3.0,2.0,2.0,0.0,0.0,1.8,4.0,3.8,2023-2024,68.0,69.0,68.0,69.0,28.0,Balanced,67.0,67.0,67.0,66.0,28.0,Long ball
B1,2023-12-26,17:30,Westerlo,RWD Molenbeek,3,0,H,1.0,0.0,H,13.0,11.0,3.0,4.0,7.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,1.85,3.6,4.0,2023-2024,68.0,67.0,67.0,68.0,28.0,Balanced,67.0,70.0,68.0,65.0,28.0,Balanced
B1,2023-12-26,19:45,Club Brugge,St. Gilloise,1,1,D,0.0,1.0,A,9.0,7.0,2.0,3.0,15.0,14.0,6.0,0.0,1.0,5.0,0.0,1.0,2.3,3.25,3.2,2023-2024,74.0,73.0,75.0,71.0,27.0,Long ball,72.0,72.0,70.0,72.0,27.0,Balanced
B1,2023-12-27,17:30,Standard,St Truiden,1,1,D,0.0,0.0,D,11.0,18.0,2.0,8.0,14.0,14.0,4.0,4.0,1.0,3.0,0.0,0.0,2.38,3.1,3.2,2023-2024,,,,,,,68.0,70.0,68.0,68.0,27.0,Fast build up
B1,2023-12-27,19:45,Anderlecht,Cercle Brugge,2,0,H,1.0,0.0,H,7.0,19.0,4.0,7.0,9.0,13.0,2.0,12.0,1.0,1.0,0.0,0.0,1.8,3.8,4.0,2023-2024,74.0,74.0,73.0,74.0,28.0,Balanced,69.0,70.0,70.0,67.0,28.0,Balanced
B1,2023-12-27,19:45,Charleroi,Mechelen,3,1,H,2.0,0.0,H,16.0,11.0,6.0,5.0,10.0,9.0,5.0,7.0,2.0,1.0,0.0,0.0,2.1,3.3,3.5,2023-2024,69.0,72.0,70.0,68.0,28.0,Balanced,69.0,71.0,68.0,68.0,28.0,Balanced
B1,2024-01-19,19:45,Gent,Mechelen,1,2,A,0.0,1.0,A,23.0,9.0,7.0,2.0,4.0,15.0,8.0,4.0,2.0,4.0,0.0,0.0,1.55,4.0,5.75,2023-2024,72.0,71.0,72.0,72.0,28.0,Fast build up,69.0,71.0,68.0,68.0,28.0,Balanced
B1,2024-01-20,15:00,Genk,Cercle Brugge,1,1,D,0.0,1.0,A,12.0,19.0,3.0,6.0,15.0,15.0,4.0,5.0,2.0,2.0,0.0,0.0,1.8,3.75,4.33,2023-2024,72.0,71.0,72.0,72.0,26.0,Long ball,69.0,70.0,70.0,67.0,28.0,Balanced
B1,2024-01-20,17:15,Standard,Kortrijk,0,1,A,0.0,1.0,A,20.0,5.0,4.0,2.0,7.0,13.0,7.0,4.0,0.0,1.0,0.0,0.0,1.57,3.8,6.0,2023-2024,,,,,,,67.0,67.0,68.0,66.0,28.0,Balanced
B1,2024-01-20,19:45,Club Brugge,Westerlo,3,0,H,1.0,0.0,H,14.0,2.0,9.0,0.0,4.0,12.0,3.0,0.0,0.0,3.0,0.0,1.0,1.29,5.25,10.0,2023-2024,74.0,73.0,75.0,71.0,27.0,Long ball,68.0,67.0,67.0,68.0,28.0,Balanced
B1,2024-01-21,12:30,Antwerp,Charleroi,4,1,H,2.0,0.0,H,20.0,8.0,8.0,5.0,7.0,12.0,5.0,6.0,1.0,2.0,0.0,0.0,1.73,3.75,4.75,2023-2024,73.0,74.0,73.0,73.0,27.0,Fast build up,69.0,72.0,70.0,68.0,28.0,Balanced
B1,2024-01-21,15:00,St. Gilloise,St Truiden,2,1,H,1.0,1.0,D,16.0,5.0,5.0,2.0,5.0,9.0,7.0,1.0,2.0,5.0,0.0,0.0,1.33,5.25,8.5,2023-2024,72.0,72.0,70.0,72.0,27.0,Balanced,68.0,70.0,68.0,68.0,27.0,Fast build up
B1,2024-01-21,17:30,Oud-Heverlee Leuven,Anderlecht,1,1,D,1.0,0.0,H,8.0,12.0,4.0,4.0,8.0,10.0,5.0,3.0,2.0,2.0,0.0,0.0,4.75,3.6,1.7,2023-2024,68.0,69.0,68.0,69.0,28.0,Balanced,74.0,74.0,73.0,74.0,28.0,Balanced
B1,2024-01-24,14:00,RWD Molenbeek,Eupen,0,1,A,0.0,0.0,D,8.0,11.0,3.0,6.0,13.0,14.0,1.0,4.0,2.0,3.0,0.0,0.0,1.91,3.5,4.0,2023-2024,67.0,70.0,68.0,65.0,28.0,Balanced,67.0,67.0,67.0,66.0,28.0,Long ball
B1,2024-01-26,19:45,Cercle Brugge,Standard,1,1,D,0.0,0.0,D,26.0,11.0,7.0,2.0,8.0,13.0,5.0,4.0,2.0,1.0,0.0,0.0,1.53,4.2,5.75,2023-2024,69.0,70.0,70.0,67.0,28.0,Balanced,,,,,,
B1,2024-01-27,15:00,Kortrijk,Oud-Heverlee Leuven,0,0,D,0.0,0.0,D,13.0,8.0,3.0,2.0,7.0,16.0,6.0,5.0,3.0,1.0,0.0,0.0,2.75,3.5,2.38,2023-2024,67.0,67.0,68.0,66.0,28.0,Balanced,68.0,69.0,68.0,69.0,28.0,Balanced
B1,2024-01-27,19:45,Charleroi,Club Brugge,1,4,A,0.0,3.0,A,14.0,17.0,6.0,7.0,10.0,11.0,3.0,5.0,0.0,1.0,0.0,0.0,5.5,4.2,1.5,2023-2024,69.0,72.0,70.0,68.0,28.0,Balanced,74.0,73.0,75.0,71.0,27.0,Long ball
B1,2024-01-27,19:45,Gent,Westerlo,2,2,D,1.0,1.0,D,14.0,11.0,5.0,6.0,16.0,19.0,5.0,3.0,3.0,7.0,0.0,0.0,1.36,5.0,6.5,2023-2024,72.0,71.0,72.0,72.0,28.0,Fast build up,68.0,67.0,67.0,68.0,28.0,Balanced
B1,2024-01-28,12:30,St Truiden,Genk,1,1,D,0.0,1.0,A,12.0,10.0,4.0,3.0,13.0,14.0,5.0,7.0,2.0,4.0,0.0,2.0,3.75,3.5,1.95,2023-2024,68.0,70.0,68.0,68.0,27.0,Fast build up,72.0,71.0,72.0,72.0,26.0,Long ball
B1,2024-01-28,15:00,Eupen,Antwerp,1,0,H,1.0,0.0,H,9.0,15.0,3.0,2.0,16.0,8.0,3.0,6.0,4.0,2.0,0.0,0.0,7.5,4.75,1.36,2023-2024,67.0,67.0,67.0,66.0,28.0,Long ball,73.0,74.0,73.0,73.0,27.0,Fast build up
B1,2024-01-28,17:30,Anderlecht,St. Gilloise,2,2,D,1.0,2.0,A,11.0,14.0,2.0,8.0,15.0,13.0,7.0,6.0,3.0,2.0,0.0,0.0,3.1,3.5,2.1,2023-2024,74.0,74.0,73.0,74.0,28.0,Balanced,72.0,72.0,70.0,72.0,27.0,Balanced
B1,2024-01-28,18:15,Mechelen,RWD Molenbeek,3,1,H,0.0,0.0,D,24.0,6.0,8.0,3.0,9.0,12.0,14.0,0.0,0.0,2.0,0.0,1.0,1.67,3.75,5.0,2023-2024,69.0,71.0,68.0,68.0,28.0,Balanced,67.0,70.0,68.0,65.0,28.0,Balanced
B1,2024-01-30,19:30,Club Brugge,Kortrijk,3,3,D,1.0,0.0,H,31.0,7.0,10.0,5.0,7.0,10.0,11.0,0.0,1.0,2.0,0.0,0.0,1.13,8.5,17.0,2023-2024,74.0,73.0,75.0,71.0,27.0,Long ball,67.0,67.0,68.0,66.0,28.0,Balanced
B1,2024-01-30,19:30,Westerlo,Cercle Brugge,4,2,H,4.0,1.0,H,9.0,14.0,5.0,3.0,10.0,25.0,2.0,6.0,3.0,5.0,1.0,0.0,4.0,3.75,1.8,2023-2024,68.0,67.0,67.0,68.0,28.0,Balanced,69.0,70.0,70.0,67.0,28.0,Balanced
B1,2024-01-31,17:45,Charleroi,Eupen,1,0,H,0.0,0.0,D,12.0,7.0,3.0,2.0,12.0,12.0,2.0,10.0,1.0,0.0,0.0,0.0,1.62,4.0,5.0,2023-2024,69.0,72.0,70.0,68.0,28.0,Balanced,67.0,67.0,67.0,66.0,28.0,Long ball
B1,2024-01-31,17:45,Oud-Heverlee Leuven,Genk,2,1,H,0.0,0.0,D,12.0,15.0,4.0,2.0,15.0,21.0,2.0,4.0,2.0,5.0,0.0,0.0,4.5,4.0,1.67,2023-2024,68.0,69.0,68.0,69.0,28.0,Balanced,72.0,71.0,72.0,72.0,26.0,Long ball
B1,2024-01-31,20:00,St. Gilloise,RWD Molenbeek,3,2,H,2.0,0.0,H,11.0,8.0,5.0,2.0,11.0,15.0,3.0,2.0,2.0,2.0,0.0,0.0,1.2,7.0,12.0,2023-2024,72.0,72.0,70.0,72.0,27.0,Balanced,67.0,70.0,68.0,65.0,28.0,Balanced
B1,2024-01-31,20:00,Standard,Antwerp,0,1,A,0.0,0.0,D,15.0,4.0,4.0,2.0,11.0,14.0,4.0,2.0,1.0,3.0,0.0,1.0,4.0,3.6,1.85,2023-2024,,,,,,,73.0,74.0,73.0,73.0,27.0,Fast build up
B1,2024-02-01,19:30,Mechelen,Anderlecht,2,2,D,0.0,1.0,A,14.0,16.0,7.0,4.0,10.0,9.0,5.0,4.0,2.0,1.0,0.0,0.0,3.25,3.5,2.15,2023-2024,69.0,71.0,68.0,68.0,28.0,Balanced,74.0,74.0,73.0,74.0,28.0,Balanced
B1,2024-02-01,19:30,St Truiden,Gent,4,1,H,0.0,1.0,A,23.0,4.0,12.0,1.0,6.0,6.0,9.0,1.0,2.0,0.0,0.0,1.0,3.6,3.6,1.95,2023-2024,68.0,70.0,68.0,68.0,27.0,Fast build up,72.0,71.0,72.0,72.0,28.0,Fast build up
B1,2024-02-03,15:00,RWD Molenbeek,Standard,2,2,D,1.0,1.0,D,12.0,13.0,4.0,4.0,15.0,12.0,4.0,3.0,1.0,4.0,0.0,0.0,3.0,3.3,2.3,2023-2024,67.0,70.0,68.0,65.0,28.0,Balanced,,,,,,
B1,2024-02-03,17:15,Kortrijk,Charleroi,1,0,H,1.0,0.0,H,11.0,7.0,4.0,1.0,10.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,3.2,3.5,2.1,2023-2024,67.0,67.0,68.0,66.0,28.0,Balanced,69.0,72.0,70.0,68.0,28.0,Balanced
B1,2024-02-03,17:15,Westerlo,Oud-Heverlee Leuven,0,3,A,0.0,2.0,A,11.0,9.0,7.0,6.0,8.0,12.0,15.0,5.0,0.0,2.0,0.0,0.0,2.0,3.6,3.4,2023-2024,68.0,67.0,67.0,68.0,28.0,Balanced,68.0,69.0,68.0,69.0,28.0,Balanced
B1,2024-02-03,19:45,Genk,St. Gilloise,0,1,A,0.0,0.0,D,10.0,12.0,3.0,4.0,18.0,13.0,8.0,3.0,1.0,4.0,0.0,0.0,2.8,3.4,2.38,2023-2024,72.0,71.0,72.0,72.0,26.0,Long ball,72.0,72.0,70.0,72.0,27.0,Balanced
B1,2024-02-04,12:30,Antwerp,Club Brugge,2,1,H,0.0,0.0,D,11.0,13.0,3.0,4.0,9.0,18.0,5.0,9.0,2.0,4.0,0.0,1.0,3.6,3.5,1.91,2023-2024,73.0,74.0,73.0,73.0,27.0,Fast build up,74.0,73.0,75.0,71.0,27.0,Long ball
B1,2024-02-04,15:00,Eupen,Mechelen,0,1,A,0.0,0.0,D,18.0,4.0,5.0,1.0,17.0,8.0,8.0,4.0,1.0,0.0,1.0,0.0,3.0,3.4,2.25,2023-2024,67.0,67.0,67.0,66.0,28.0,Long ball,69.0,71.0,68.0,68.0,28.0,Balanced
B1,2024-02-04,17:30,Anderlecht,Gent,1,0,H,1.0,0.0,H,11.0,13.0,3.0,4.0,6.0,12.0,5.0,5.0,1.0,4.0,0.0,0.0,2.2,3.5,3.0,2023-2024,74.0,74.0,73.0,74.0,28.0,Balanced,72.0,71.0,72.0,72.0,28.0,Fast build up
B1,2024-02-04,18:15,Cercle Brugge,St Truiden,4,1,H,2.0,0.0,H,17.0,6.0,6.0,3.0,17.0,8.0,6.0,8.0,2.0,2.0,0.0,0.0,1.85,3.6,3.8,2023-2024,69.0,70.0,70.0,67.0,28.0,Balanced,68.0,70.0,68.0,68.0,27.0,Fast build up
B1,2024-02-09,19:45,St Truiden,Kortrijk,1,0,H,1.0,0.0,H,15.0,10.0,3.0,2.0,8.0,11.0,5.0,3.0,0.0,2.0,0.0,0.0,1.5,4.33,6.0,2023-2024,68.0,70.0,68.0,68.0,27.0,Fast build up,67.0,67.0,68.0,66.0,28.0,Balanced
B1,2024-02-10,15:00,Standard,Oud-Heverlee Leuven,1,0,H,1.0,0.0,H,11.0,8.0,5.0,2.0,10.0,18.0,7.0,9.0,3.0,3.0,0.0,0.0,1.91,3.6,3.75,2023-2024,,,,,,,68.0,69.0,68.0,69.0,28.0,Balanced
B1,2024-02-10,17:15,St. Gilloise,Westerlo,2,2,D,1.0,1.0,D,17.0,9.0,3.0,4.0,14.0,8.0,4.0,4.0,4.0,2.0,0.0,0.0,1.29,6.0,9.0,2023-2024,72.0,72.0,70.0,72.0,27.0,Balanced,68.0,67.0,67.0,68.0,28.0,Balanced
B1,2024-02-10,19:45,Club Brugge,Eupen,4,0,H,2.0,0.0,H,21.0,4.0,6.0,1.0,8.0,11.0,7.0,4.0,0.0,2.0,0.0,0.0,1.22,7.0,9.5,2023-2024,74.0,73.0,75.0,71.0,27.0,Long ball,67.0,67.0,67.0,66.0,28.0,Long ball
B1,2024-02-11,12:30,RWD Molenbeek,Antwerp,0,4,A,0.0,3.0,A,2.0,13.0,1.0,9.0,15.0,11.0,5.0,3.0,3.0,0.0,1.0,0.0,5.0,4.2,1.62,2023-2024,67.0,70.0,68.0,65.0,28.0,Balanced,73.0,74.0,73.0,73.0,27.0,Fast build up
B1,2024-02-11,15:00,Mechelen,Genk,1,1,D,1.0,1.0,D,11.0,14.0,2.0,1.0,10.0,12.0,5.0,3.0,1.0,2.0,0.0,0.0,3.75,3.6,1.91,2023-2024,69.0,71.0,68.0,68.0,28.0,Balanced,72.0,71.0,72.0,72.0,26.0,Long ball
