Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,matchday,Home_pre_po,Away_pre_po,home_Public_per,draw_public_per,away_public_per,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
B1,02/12/2023,15:00,RWD Molenbeek,Charleroi,0,0,16,11,12,23.1,38.5,38.5,D,0,0,D,10,18,4,8,4,8,3,10,0,2,0,0,2.75,3.4,2.5,2.75,3.5,2.4,2.7,3.4,2.45,2.88,3.4,2.55,2.62,3.5,2.38,2.75,3.4,2.45,2.88,3.57,2.55,2.79,3.41,2.46
B1,02/12/2023,17:15,Eupen,Kortrijk,1,1,16,13,16,85.2,14.8,0,D,0,0,D,14,14,3,3,14,10,7,11,1,1,0,0,2.25,3.3,3.2,2.2,3.75,2.95,2.25,3.4,3.05,2.28,3.67,3.09,2.1,3.7,2.88,2.25,3.4,3,2.29,3.75,3.2,2.24,3.56,3.02
B1,02/12/2023,19:45,Antwerp,Oud-Heverlee Leuven,1,0,16,5,14,92.6,7.4,0,H,1,0,H,18,10,5,4,6,9,7,6,0,3,0,0,1.36,5,8.5,1.38,5.25,7,1.35,5.25,7.5,1.34,5.81,8.32,1.33,5,7,1.33,5.25,8,1.38,5.81,8.5,1.35,5.35,7.69
B1,03/12/2023,12:30,Genk,Gent,2,2,16,6,3,37,48.1,14.8,D,1,1,D,13,17,6,6,15,12,1,9,2,2,0,0,2.15,3.5,3.2,2.1,3.8,3.1,2.2,3.55,3.05,2.21,3.75,3.19,2.1,3.7,2.88,2.15,3.6,3.1,2.21,3.89,3.2,2.14,3.7,3.09
B1,03/12/2023,15:00,Mechelen,St Truiden,0,2,16,10,9,33.3,37,29.6,A,0,2,A,6,13,5,5,10,8,1,5,1,2,0,0,2.15,3.3,3.4,2.15,3.5,3.25,2.15,3.35,3.25,2.22,3.38,3.36,2.1,3.4,3.1,2.15,3.3,3.3,2.25,3.6,3.4,2.16,3.43,3.3
B1,03/12/2023,17:30,Club Brugge,Standard,2,0,16,7,8,88.9,7.4,3.7,H,1,0,H,13,7,5,2,13,10,4,3,2,2,0,0,1.44,4.75,6.5,1.44,5,6.25,1.45,4.8,6,1.45,4.97,6.21,1.4,4.75,6,1.44,4.6,6.5,1.48,5.1,6.5,1.44,4.84,6.21
B1,03/12/2023,18:15,St. Gilloise,Cercle Brugge,2,1,16,1,4,100,0,0,H,2,1,H,12,13,6,6,13,15,5,4,1,3,0,0,1.62,4,5,1.65,4.1,4.8,1.65,4,4.8,1.65,4.06,5.14,1.62,4,4.4,1.65,3.9,4.8,1.7,4.31,5.2,1.64,4.05,4.86
B1,08/12/2023,19:45,Kortrijk,Westerlo,1,2,17,16,15,34.6,50,15.4,A,0,1,A,16,8,6,3,8,13,5,1,1,3,0,0,2.8,3.25,2.5,2.75,3.4,2.5,2.75,3.3,2.5,2.87,3.38,2.57,2.6,3.6,2.3,2.7,3.4,2.45,2.87,3.5,2.59,2.76,3.35,2.51
B1,09/12/2023,15:00,Cercle Brugge,Antwerp,1,3,17,6,4,7.7,11.5,80.8,A,0,1,A,15,14,2,8,13,6,6,2,4,1,0,0,2.7,3.4,2.5,2.65,3.6,2.45,2.65,3.45,2.5,2.79,3.44,2.61,2.5,3.6,2.38,2.7,3.4,2.45,2.79,3.65,2.61,2.7,3.42,2.51
B1,09/12/2023,17:15,St Truiden,Oud-Heverlee Leuven,1,1,17,8,14,92.3,0,7.7,D,1,1,D,26,4,13,3,5,10,15,2,0,2,0,1,1.85,3.75,4,1.83,3.8,3.9,1.9,3.75,3.8,1.83,4.11,4.09,1.8,3.7,3.7,1.85,3.6,4,1.98,4.11,4.13,1.84,3.85,3.91
B1,09/12/2023,19:45,Gent,RWD Molenbeek,4,0,17,3,11,100,0,0,H,2,0,H,22,3,10,1,11,14,9,1,0,5,0,0,1.33,5.5,7,1.36,5.25,7.75,1.35,5.5,7.25,1.33,6.02,8.28,1.29,5.5,7.5,1.33,5.25,8,1.36,6.02,8.4,1.33,5.55,7.76
B1,10/12/2023,12:30,Mechelen,Club Brugge,0,0,17,10,5,7.7,3.8,88.5,D,0,0,D,9,13,4,2,11,9,2,9,3,5,0,0,4.75,4.33,1.62,4.75,4.1,1.66,4.7,4.1,1.63,5.18,4.23,1.61,4.5,4,1.6,5,3.9,1.62,5.3,4.33,1.66,4.88,4.13,1.63
B1,10/12/2023,15:00,Eupen,Genk,1,3,17,13,7,15.4,7.7,76.9,A,0,1,A,11,18,4,10,12,8,8,8,0,2,0,0,6.5,5.25,1.4,6.75,5.5,1.39,6.75,5.5,1.37,7.43,5.43,1.36,6.5,5.5,1.33,7.5,5,1.36,7.7,5.6,1.41,7.16,5.26,1.37
B1,10/12/2023,17:30,Anderlecht,Standard,2,2,17,2,9,96.3,3.7,0,D,1,1,D,12,13,4,4,8,14,1,1,2,3,0,0,1.57,4,5.5,1.55,4.33,5.5,1.6,4.2,5.25,1.56,4.28,5.79,1.44,4.33,5.8,1.53,4.2,5.5,1.59,4.4,5.8,1.56,4.23,5.43
B1,10/12/2023,18:15,Charleroi,St. Gilloise,1,3,17,12,1,14.8,0,85.2,A,0,1,A,9,17,3,9,7,12,6,7,3,2,0,0,5,4,1.62,4.8,4.1,1.63,5,4,1.63,5.36,4.07,1.62,4.8,4,1.57,5.25,3.9,1.62,5.4,4.2,1.66,5.08,4.01,1.63
B1,15/12/2023,19:45,Westerlo,Eupen,2,0,18,14,13,40,40,20,H,0,0,D,20,15,4,7,15,8,4,4,3,1,0,0,1.73,3.8,4.33,1.77,3.9,4.2,1.77,3.8,4.1,1.8,3.84,4.54,1.8,3.8,3.7,1.75,3.8,4.2,1.84,4.03,4.54,1.77,3.83,4.28
B1,16/12/2023,15:00,Oud-Heverlee Leuven,Cercle Brugge,1,2,18,15,7,15.4,7.7,76.9,A,1,0,H,9,12,3,5,12,14,4,6,4,3,0,0,4,4,1.8,3.9,3.9,1.85,3.8,3.9,1.83,4.09,4.27,1.79,3.6,3.8,1.8,4,3.75,1.8,4.21,4.3,1.85,3.97,4.02,1.79
B1,16/12/2023,17:15,RWD Molenbeek,St Truiden,3,0,18,11,8,11.5,38.5,50,H,1,0,H,7,12,6,1,14,8,4,4,3,2,0,0,3.4,3.4,2.15,3.3,3.4,2.15,3.25,3.4,2.15,3.42,3.43,2.22,3.1,3.5,2.05,3.4,3.25,2.15,3.45,3.51,2.23,3.33,3.38,2.16
B1,16/12/2023,19:45,Standard,Charleroi,0,0,18,9,12,96.3,0,3.7,D,0,0,D,6,7,1,2,11,21,4,2,1,1,0,0,2.1,3.4,3.5,2.15,3.6,3.1,2.15,3.4,3.25,2.16,3.52,3.48,2.05,3.5,3.1,2.15,3.3,3.3,2.23,3.63,3.51,2.13,3.46,3.33
B1,17/12/2023,12:30,Club Brugge,Gent,2,0,18,6,3,66.7,18.5,14.8,H,2,0,H,13,8,4,2,10,11,4,5,0,0,0,1,1.67,4,4.75,1.7,4,4.6,1.67,3.95,4.6,1.68,4.2,4.89,1.62,3.9,4.5,1.7,3.8,4.5,1.7,4.3,5,1.67,4.04,4.66
B1,17/12/2023,15:00,St. Gilloise,Mechelen,1,0,18,1,10,96.3,3.7,0,H,0,0,D,24,15,8,8,14,10,8,5,2,1,0,0,1.33,5,9,1.34,5.25,8.5,1.35,5.25,8,1.33,5.4,8.6,1.29,5,8.5,1.33,5,9,1.36,5.6,9.5,1.33,5.16,8.55
B1,17/12/2023,17:30,Antwerp,Anderlecht,1,1,18,4,2,29.6,33.3,37,D,0,1,A,19,10,5,4,9,13,7,2,2,4,0,0,1.91,3.5,3.8,1.95,3.6,3.7,1.97,3.55,3.65,1.99,3.57,3.8,1.85,3.6,3.6,1.95,3.4,3.75,2.02,3.75,3.9,1.96,3.57,3.71
B1,17/12/2023,18:15,Genk,Kortrijk,4,0,18,5,16,100,0,0,H,1,0,H,27,5,9,1,7,12,7,2,0,2,0,0,1.22,6.5,10,1.23,6.5,11.5,1.25,6.5,10,1.23,6.73,10.54,1.18,6.5,11,1.22,6,12,1.25,7.1,13,1.23,6.49,11
B1,20/12/2023,17:30,Cercle Brugge,Kortrijk,3,0,19,7,16,90.5,4.8,4.8,H,1,0,H,24,6,13,1,8,14,7,5,2,3,0,0,1.36,5,8,1.36,5.25,8,1.35,5.25,8,1.35,5.53,8.71,1.29,5,8.5,1.33,5,8.5,1.37,5.53,8.8,1.34,5.16,8.29
B1,20/12/2023,19:45,Mechelen,Standard,3,0,19,11,9,23.8,42.9,33.3,H,1,0,H,28,14,8,3,8,8,5,3,2,0,0,1,2.45,3.3,2.8,2.45,3.4,2.75,2.5,3.35,2.8,2.57,3.36,2.89,2.3,3.4,2.7,2.45,3.25,2.8,2.57,3.45,2.96,2.46,3.32,2.82
B1,21/12/2023,19:45,Gent,Oud-Heverlee Leuven,4,0,19,3,15,100,0,0,H,1,0,H,21,9,6,2,6,12,8,3,0,1,0,0,1.3,5.5,9,1.31,6,8.5,1.3,6,8,1.29,6.02,8.57,1.25,5.5,8.5,1.29,5.5,9,1.32,6.3,9,1.3,5.79,8.52
B1,22/12/2023,19:45,RWD Molenbeek,Club Brugge,1,6,19,10,6,3.8,7.7,88.5,A,0,3,A,10,15,3,10,9,8,2,8,1,2,0,0,7.5,5,1.36,8.25,5,1.37,7,4.8,1.4,8.5,5.2,1.37,8,4.8,1.3,8.5,5,1.33,8.8,5.2,1.4,8.03,4.94,1.36
B1,23/12/2023,15:00,Eupen,St. Gilloise,1,2,19,14,1,7.7,0,92.3,A,0,2,A,1,20,1,8,15,8,3,14,5,1,0,0,11,5.75,1.25,11,6,1.26,10,6,1.27,11.63,6.62,1.24,11,6,1.2,12,5.75,1.22,12,6.9,1.27,11.01,6.13,1.24
B1,23/12/2023,17:15,Antwerp,Westerlo,2,2,19,4,13,92.3,7.7,0,D,1,0,H,15,12,6,6,5,7,8,2,2,1,0,0,1.33,5.25,8,1.36,5.25,7.75,1.35,5.25,8,1.37,5.38,8,1.3,5,8,1.33,4.8,8.5,1.39,5.45,8.5,1.35,5.13,7.9
B1,23/12/2023,17:15,St Truiden,Charleroi,1,0,19,8,12,57.7,30.8,11.5,H,0,0,D,16,4,7,0,4,17,6,3,0,0,0,0,2.15,3.4,3.3,2.2,3.4,3.2,2.2,3.3,3.2,2.32,3.34,3.3,2.1,3.4,3.1,2.25,3.2,3.2,2.33,3.45,3.32,2.22,3.33,3.21
B1,23/12/2023,19:45,Anderlecht,Genk,2,1,19,2,5,73.1,15.4,11.5,H,0,0,D,9,20,3,7,7,15,1,8,1,2,0,0,2.25,3.5,3.1,2.2,3.6,3,2.25,3.5,3,2.35,3.58,3.04,2.15,3.6,2.88,2.3,3.4,2.9,2.35,3.69,3.1,2.26,3.53,2.97
B1,26/12/2023,12:30,Genk,Antwerp,3,0,20,7,5,33.3,57.1,9.5,H,1,0,H,16,3,8,1,8,9,3,3,1,3,0,0,2.1,3.5,3.4,2.1,3.7,3.2,2.1,3.55,3.2,2.18,3.81,3.2,2.05,3.5,3.1,2.1,3.6,3.2,2.18,3.82,3.4,2.11,3.65,3.2
B1,26/12/2023,15:00,Kortrijk,Gent,0,2,20,16,3,4.8,0,95.2,A,0,1,A,7,20,3,9,9,10,4,5,1,1,0,0,7.5,5,1.36,7.75,5.25,1.36,7.75,5.25,1.35,8.48,5.57,1.35,8.5,5,1.29,8.5,5,1.33,8.6,5.57,1.36,8.13,5.2,1.34
B1,26/12/2023,15:00,Oud-Heverlee Leuven,Eupen,3,0,20,15,14,28.6,28.6,42.9,H,2,0,H,18,14,7,6,6,15,7,3,2,2,0,0,1.8,4,3.8,1.85,3.9,3.8,1.85,3.9,3.7,1.85,3.99,4.09,1.8,3.8,3.7,1.8,3.9,3.9,1.88,4.1,4.2,1.83,3.91,3.88
B1,26/12/2023,17:30,Westerlo,RWD Molenbeek,3,0,20,12,11,38.1,52.4,9.5,H,1,0,H,13,11,3,4,7,12,6,0,0,0,0,1,1.85,3.6,4,1.88,3.7,3.9,1.9,3.6,3.85,1.88,3.83,4.15,1.8,3.5,3.9,1.85,3.6,4,1.94,3.83,4.15,1.87,3.63,3.96
B1,26/12/2023,19:45,Club Brugge,St. Gilloise,1,1,20,4,1,38.1,28.6,33.3,D,0,1,A,9,7,2,3,15,14,6,0,1,5,0,1,2.3,3.25,3.2,2.3,3.5,3,2.3,3.3,3,2.34,3.45,3.06,2.2,3.4,2.88,2.25,3.4,3,2.36,3.55,3.2,2.29,3.42,3.01
B1,27/12/2023,17:30,Standard,St Truiden,1,1,20,18,8,65.2,30.4,4.3,D,0,0,D,11,18,2,8,14,14,4,4,1,3,0,0,2.38,3.1,3.2,2.35,3.4,2.9,2.35,3.25,3,2.37,3.34,3.1,2.25,3.3,2.88,2.3,3.3,3,2.4,3.55,3.2,2.34,3.32,3.01
B1,27/12/2023,19:45,Anderlecht,Cercle Brugge,2,0,20,2,6,100,0,0,H,1,0,H,7,19,4,7,9,13,2,12,1,1,0,0,1.8,3.8,4,1.87,3.8,3.8,1.9,3.7,3.75,1.89,3.96,3.77,1.83,3.7,3.6,1.85,3.6,4,1.93,3.99,4.1,1.88,3.77,3.77
B1,27/12/2023,19:45,Charleroi,Mechelen,3,1,20,13,9,30.4,43.5,26.1,H,2,0,H,16,11,6,5,10,9,5,7,2,1,0,0,2.1,3.3,3.5,2.1,3.4,3.4,2.15,3.3,3.4,2.19,3.36,3.44,2,3.4,3.4,2.1,3.4,3.3,2.2,3.65,3.5,2.11,3.4,3.41
B1,19/01/2024,19:45,Gent,Mechelen,1,2,21,3,10,96.8,0,3.2,A,0,1,A,23,9,7,2,4,15,8,4,2,4,0,0,1.55,4,5.75,1.55,4.33,5.5,,,,1.55,4.39,6.07,1.4,4.4,6.5,1.5,4.2,6,1.57,4.4,6.5,1.53,4.26,5.71
B1,20/01/2024,15:00,Genk,Cercle Brugge,1,1,21,4,7,84.8,12.1,3,D,0,1,A,12,19,3,6,15,15,4,5,2,2,0,0,1.8,3.75,4.33,1.83,3.9,3.8,,,,1.83,3.97,4.18,1.75,3.9,3.75,1.8,3.75,4,1.85,4.1,4.33,1.81,3.9,3.95
B1,20/01/2024,17:15,Standard,Kortrijk,0,1,21,9,16,81.8,15.2,3,A,0,1,A,20,5,4,2,7,13,7,4,0,1,0,0,1.57,3.8,6,1.58,4.2,5.25,,,,1.56,4.28,6.11,1.5,4,5.5,1.53,4,6,1.58,4.33,6.2,1.55,4.13,5.68
B1,20/01/2024,19:45,Club Brugge,Westerlo,3,0,21,5,11,97,3,0,H,1,0,H,14,2,9,0,4,12,3,0,0,3,0,1,1.29,5.25,10,1.29,5.75,9.5,,,,1.27,6.25,9.94,1.22,5.8,9.5,1.25,5.5,10.5,1.3,6.4,10.5,1.27,5.76,9.63
B1,21/01/2024,12:30,Antwerp,Charleroi,4,1,21,6,12,87.9,9.1,3,H,2,0,H,20,8,8,5,7,12,5,6,1,2,0,0,1.73,3.75,4.75,1.77,3.8,4.4,,,,1.71,4.03,4.87,1.7,3.75,4.2,1.7,3.75,4.6,1.78,4.03,4.87,1.72,3.82,4.55
B1,21/01/2024,15:00,St. Gilloise,St Truiden,2,1,21,1,8,97,0,3,H,1,1,D,16,5,5,2,5,9,7,1,2,5,0,0,1.33,5.25,8.5,1.34,5.25,9,,,,1.34,5.23,9.04,1.29,5,8.5,1.33,4.8,9,1.35,5.4,9.5,1.32,5.09,8.79
B1,21/01/2024,17:30,Oud-Heverlee Leuven,Anderlecht,1,1,21,14,2,3,0,97,D,1,0,H,8,12,4,4,8,10,5,3,2,2,0,0,4.75,3.6,1.7,4.5,4.2,1.68,,,,4.69,4.15,1.68,4.33,4,1.62,4.5,3.9,1.7,4.75,4.23,1.71,4.54,4.02,1.68
B1,24/01/2024,14:00,RWD Molenbeek,Eupen,0,1,21,13,15,33.3,33.3,33.3,A,0,0,D,8,11,3,6,13,14,1,4,2,3,0,0,1.91,3.5,4,1.9,3.75,3.75,,,,1.87,3.74,4.07,1.8,3.7,3.75,1.87,3.5,4,1.94,3.85,4.1,1.87,3.69,3.86
B1,26/01/2024,19:45,Cercle Brugge,Standard,1,1,22,7,10,55.6,18.5,25.9,D,0,0,D,26,11,7,2,8,13,5,4,2,1,0,0,1.53,4.2,5.75,1.55,4.33,5.5,,,,1.53,4.52,6.17,1.5,4.2,5.5,1.5,4.33,5.75,1.56,4.52,6.2,1.52,4.34,5.7
B1,27/01/2024,15:00,Kortrijk,Oud-Heverlee Leuven,0,0,22,16,15,21.4,60.7,17.9,D,0,0,D,13,8,3,2,7,16,6,5,3,1,0,0,2.75,3.5,2.38,2.75,3.6,2.37,,,,2.99,3.63,2.37,2.7,3.6,2.25,2.88,3.4,2.3,2.99,3.65,2.43,2.81,3.53,2.35
B1,27/01/2024,19:45,Charleroi,Club Brugge,1,4,22,12,4,3.4,6.9,89.7,A,0,3,A,14,17,6,7,10,11,3,5,0,1,0,0,5.5,4.2,1.5,5.75,4.33,1.53,,,,6.26,4.48,1.53,5.8,4.33,1.44,6,4.2,1.5,6.26,4.5,1.58,5.9,4.28,1.51
B1,27/01/2024,19:45,Gent,Westerlo,2,2,22,3,11,96.6,3.4,0,D,1,1,D,14,11,5,6,16,19,5,3,3,7,0,0,1.36,5,6.5,1.39,5,7.25,,,,1.4,5.24,7.6,1.33,5,7,1.36,5,7.5,1.41,5.3,7.6,1.38,5,7.16
B1,28/01/2024,12:30,St Truiden,Genk,1,1,22,8,5,10.7,17.9,71.4,D,0,1,A,12,10,4,3,13,14,5,7,2,4,0,2,3.75,3.5,1.95,3.7,3.6,1.95,,,,4.01,3.66,1.91,3.6,3.6,1.85,3.75,3.6,1.91,4.1,3.75,2,3.8,3.6,1.92
B1,28/01/2024,15:00,Eupen,Antwerp,1,0,22,14,6,21.4,0,78.6,H,1,0,H,9,15,3,2,16,8,3,6,4,2,0,0,7.5,4.75,1.36,7.5,5.25,1.38,,,,7.52,5.27,1.37,7.5,5,1.3,8,5.25,1.33,9,5.5,1.39,7.53,5.08,1.36
B1,28/01/2024,17:30,Anderlecht,St. Gilloise,2,2,22,2,1,32.1,32.1,35.7,D,1,2,A,11,14,2,8,15,13,7,6,3,2,0,0,3.1,3.5,2.1,3.2,3.5,2.15,,,,3.21,3.67,2.17,3.1,3.5,2.05,3.13,3.5,2.15,3.25,3.72,2.21,3.16,3.54,2.15
B1,28/01/2024,18:15,Mechelen,RWD Molenbeek,3,1,22,9,13,78.6,14.3,7.1,H,0,0,D,24,6,8,3,9,12,14,0,0,2,0,1,1.67,3.75,5,1.68,3.8,5,,,,1.72,3.84,4.8,1.6,3.8,4.75,1.67,3.75,4.8,1.74,3.9,5,1.69,3.77,4.83
B1,30/01/2024,19:30,Club Brugge,Kortrijk,3,3,23,3,16,95.8,0,4.2,D,1,0,H,31,7,10,5,7,10,11,0,1,2,0,0,1.13,8.5,17,1.13,9.25,19,,,,1.12,10,21.28,1.08,8.5,19,1.1,9,20,1.13,10,23,1.11,8.89,19.73
B1,30/01/2024,19:30,Westerlo,Cercle Brugge,4,2,23,11,7,8.3,41.7,50,H,4,1,H,9,14,5,3,10,25,2,6,3,5,1,0,4,3.75,1.8,4,3.7,1.85,,,,4.22,3.8,1.87,3.9,3.6,1.8,4.1,3.7,1.8,4.2,3.82,1.91,3.97,3.71,1.84
B1,31/01/2024,17:45,Charleroi,Eupen,1,0,23,13,12,44,32,24,H,0,0,D,12,7,3,2,12,12,2,10,1,0,0,0,1.62,4,5,1.63,4.1,5,,,,1.68,4.04,5.13,1.57,3.9,4.8,1.65,3.8,5,1.69,4.1,5.13,1.64,3.98,4.91
B1,31/01/2024,17:45,Oud-Heverlee Leuven,Genk,2,1,23,15,5,4,8,88,H,0,0,D,12,15,4,2,15,21,2,4,2,5,0,0,4.5,4,1.67,4.5,4.2,1.68,,,,4.95,4.22,1.67,4.5,4,1.6,4.75,3.9,1.65,5,4.28,1.7,4.6,4.09,1.66
B1,31/01/2024,20:00,St. Gilloise,RWD Molenbeek,3,2,23,1,14,96.2,3.8,0,H,2,0,H,11,8,5,2,11,15,3,2,2,2,0,0,1.2,7,12,1.2,7.25,13.5,,,,1.19,7.65,13.86,1.14,6.5,15,1.18,6.5,15,1.2,7.65,15,1.18,6.96,13.28
B1,31/01/2024,20:00,Standard,Antwerp,0,1,23,10,6,23.1,23.1,53.8,A,0,0,D,15,4,4,2,11,14,4,2,1,3,0,1,4,3.6,1.85,4,3.7,1.85,,,,3.9,3.89,1.92,3.8,3.6,1.8,3.9,3.5,1.9,4.01,3.9,1.94,3.87,3.66,1.88
B1,01/02/2024,19:30,Mechelen,Anderlecht,2,2,23,8,2,7.7,19.2,73.1,D,0,1,A,14,16,7,4,10,9,5,4,2,1,0,0,3.25,3.5,2.15,3.3,3.5,2.15,,,,3.28,3.48,2.21,3.1,3.4,2.1,3.3,3.3,2.15,3.4,3.53,2.23,3.24,3.44,2.15
B1,01/02/2024,19:30,St Truiden,Gent,4,1,23,9,4,11.5,11.5,76.9,H,0,1,A,23,4,12,1,6,6,9,1,2,0,0,1,3.6,3.6,1.95,3.5,3.6,2,,,,3.58,3.62,2.04,3.5,3.5,1.91,3.6,3.4,2,3.62,3.69,2.07,3.51,3.56,2
B1,03/02/2024,15:00,RWD Molenbeek,Standard,2,2,24,15,12,9.1,9.1,81.8,D,1,1,D,12,13,4,4,15,12,4,3,1,4,0,0,3,3.3,2.3,3.1,3.4,2.3,,,,3.14,3.33,2.42,,,,3.1,3.2,2.3,3.2,3.42,2.42,3.06,3.31,2.31
B1,03/02/2024,17:15,Kortrijk,Charleroi,1,0,24,16,11,20..8,41.7,37.5,H,1,0,H,11,7,4,1,10,20,5,4,1,1,0,0,3.2,3.5,2.1,3.2,3.6,2.15,,,,3.33,3.57,2.21,,,,3.25,3.3,2.2,3.35,3.6,2.21,3.21,3.48,2.16
B1,03/02/2024,17:15,Westerlo,Oud-Heverlee Leuven,0,3,24,10,14,58.3,29.2,12.5,A,0,2,A,11,9,7,6,8,12,15,5,0,2,0,0,2,3.6,3.4,2,3.8,3.3,,,,2.06,3.77,3.54,,,,2,3.5,3.5,2.06,3.81,3.54,2.02,3.69,3.39
B1,03/02/2024,19:45,Genk,St. Gilloise,0,1,24,6,1,16,8,76,A,0,0,D,10,12,3,4,18,13,8,3,1,4,0,0,2.8,3.4,2.38,2.8,3.6,2.37,,,,2.87,3.54,2.49,,,,2.8,3.4,2.4,2.87,3.65,2.49,2.79,3.47,2.41
B1,04/02/2024,12:30,Antwerp,Club Brugge,2,1,24,5,3,20,20,60,H,0,0,D,11,13,3,4,9,18,5,9,2,4,0,1,3.6,3.5,1.91,3.6,3.6,1.98,,,,3.86,3.69,1.98,,,,3.7,3.4,1.95,3.86,3.75,2.02,3.66,3.57,1.97
B1,04/02/2024,15:00,Eupen,Mechelen,0,1,24,13,9,36,24,40,A,0,0,D,18,4,5,1,17,8,8,4,1,0,1,0,3,3.4,2.25,2.95,3.6,2.3,,,,3.09,3.5,2.3,,,,3,3.4,2.25,3.2,3.6,2.32,3.01,3.47,2.26
B1,04/02/2024,17:30,Anderlecht,Gent,1,0,24,2,4,73.1,15.4,11.5,H,1,0,H,11,13,3,4,6,12,5,5,1,4,0,0,2.2,3.5,3,2.2,3.5,3.1,,,,2.27,3.42,3.21,,,,2.25,3.3,3.1,2.32,3.61,3.21,2.23,3.44,3.07
B1,04/02/2024,18:15,Cercle Brugge,St Truiden,4,1,24,7,8,61.5,15.4,23.1,H,2,0,H,17,6,6,3,17,8,6,8,2,2,0,0,1.85,3.6,3.8,1.85,3.75,4,,,,1.85,3.8,4.08,,,,1.85,3.6,3.9,1.9,3.87,4.1,1.86,3.72,3.86
B1,09/02/2024,19:45,St Truiden,Kortrijk,1,0,25,9,16,84.6,11.5,3.8,H,1,0,H,15,10,3,2,8,11,5,3,0,2,0,0,1.5,4.33,6,1.52,4.33,6.25,,,,1.53,4.44,6.28,1.5,4,5.5,1.5,4.2,6,1.55,4.5,6.5,1.5,4.28,6.05
B1,10/02/2024,15:00,Standard,Oud-Heverlee Leuven,1,0,25,11,12,85.2,7.4,7.4,H,1,0,H,11,8,5,2,10,18,7,9,3,3,0,0,1.91,3.6,3.75,1.95,3.6,3.7,,,,2,3.55,3.93,1.83,3.7,3.6,1.95,3.4,3.75,2.02,3.75,3.95,1.95,3.56,3.72
B1,10/02/2024,17:15,St. Gilloise,Westerlo,2,2,25,1,10,96.3,3.7,0,D,1,1,D,17,9,3,4,14,8,4,4,4,2,0,0,1.29,6,9,1.3,5.75,9.5,,,,1.26,6.27,10.93,1.25,5.5,9,1.25,5.5,11,1.3,6.27,11,1.27,5.7,9.97
B1,10/02/2024,19:45,Club Brugge,Eupen,4,0,25,3,15,96.3,3.7,0,H,2,0,H,21,4,6,1,8,11,7,4,0,2,0,0,1.22,7,9.5,1.23,6.75,11.5,,,,1.22,7.44,11.44,1.18,6.5,11,1.2,6,13,1.23,7.5,13,1.21,6.75,11.2
B1,11/02/2024,12:30,RWD Molenbeek,Antwerp,0,4,25,14,4,3.7,11.1,85.2,A,0,3,A,2,13,1,9,15,11,5,3,3,0,1,0,5,4.2,1.62,5,4.2,1.62,,,,5.54,4.29,1.61,5.5,4.2,1.5,5.5,3.9,1.57,5.54,4.33,1.65,5.11,4.13,1.6
B1,11/02/2024,15:00,Mechelen,Genk,1,1,25,8,7,14.8,37,48.1,D,1,1,D,11,14,2,1,10,12,5,3,1,2,0,0,3.75,3.6,1.91,3.6,3.7,1.95,,,,3.67,3.67,1.99,3.5,3.7,1.85,3.7,3.5,1.95,3.9,3.75,2.01,3.62,3.64,1.95
B1,11/02/2024,17:30,Charleroi,Anderlecht,1,3,25,13,2,3.7,11.1,85.2,A,1,2,A,16,8,6,4,11,7,5,2,0,0,0,0,3.75,3.4,2,3.5,3.5,2.05,,,,3.73,3.53,2.02,3.4,3.5,1.95,3.5,3.4,2.05,3.75,3.63,2.1,3.53,3.47,2.03
B1,11/02/2024,18:15,Gent,Cercle Brugge,1,2,25,5,6,81.5,11.1,7.4,A,0,1,A,20,11,10,2,11,11,12,3,1,3,0,1,2.05,3.75,3.25,2.1,3.7,3.2,,,,2.18,3.73,3.13,2.05,3.6,3.1,2.15,3.4,3.2,2.19,3.81,3.25,2.12,3.68,3.13
B1,16/02/2024,19:45,Westerlo,Standard,2,1,26,11,10,16,40,44,H,1,1,D,13,12,5,2,14,10,3,5,1,1,0,0,2.38,3.3,3,2.37,3.3,2.95,,,,2.47,3.3,3.07,2.3,3.5,2.7,2.38,3.2,3,2.47,3.44,3.08,2.4,3.26,2.96
B1,17/02/2024,15:00,Genk,RWD Molenbeek,3,1,26,7,14,96.2,0,3.8,H,2,1,H,21,11,9,5,9,12,6,8,1,2,0,0,1.29,6,9.5,1.28,5.75,10.5,,,,1.26,6.23,10.85,1.22,5.5,10,1.25,5.5,11,1.29,6.3,11,1.27,5.71,10.09
B1,17/02/2024,17:15,Oud-Heverlee Leuven,Charleroi,0,0,26,12,13,46.2,38.5,15.4,D,0,0,D,17,6,0,0,17,15,13,1,2,5,0,1,2.4,3.4,2.88,2.3,3.5,2.95,,,,2.46,3.32,3.08,2.2,3.5,2.8,2.38,3.3,2.88,2.46,3.53,3.08,2.37,3.35,2.92
B1,17/02/2024,19:45,Antwerp,Mechelen,0,1,26,4,9,96.2,3.8,0,A,0,0,D,15,6,3,4,9,12,6,2,2,2,0,0,1.57,4,5.75,1.58,4.1,5.5,,,,1.58,4.27,5.79,1.5,4,5.5,1.57,3.9,5.75,1.6,4.3,5.79,1.57,4.1,5.52
