Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
B1,11/04/2021,15:00,Waasland-Beveren,Kortrijk,3,4,0,2.0,1.0,H,10.0,12.0,5.0,9.0,10.0,15.0,6.0,3.0,1.0,1.0,0.0,0.0,3.4,3.8,2.0
B1,11/04/2021,17:15,Anderlecht,Club Brugge,2,1,1,0.0,0.0,D,8.0,10.0,3.0,3.0,7.0,20.0,3.0,4.0,1.0,3.0,0.0,0.0,3.5,3.25,2.15
B1,11/04/2021,19:45,Beerschot VA,Oostende,1,2,0,1.0,0.0,H,9.0,21.0,3.0,7.0,10.0,15.0,1.0,11.0,1.0,2.0,0.0,0.0,3.1,3.5,2.2
B1,12/04/2021,19:45,Mouscron,Antwerp,2,3,0,0.0,1.0,A,21.0,13.0,8.0,6.0,23.0,5.0,13.0,3.0,3.0,1.0,0.0,1.0,3.5,3.75,1.95
B1,17/04/2021,17:30,Charleroi,Eupen,2,3,0,1.0,3.0,A,21.0,13.0,8.0,5.0,8.0,8.0,7.0,4.0,3.0,0.0,0.0,0.0,2.25,3.3,2.87
B1,17/04/2021,19:45,Antwerp,Genk,3,2,1,0.0,1.0,A,27.0,24.0,9.0,9.0,11.0,10.0,9.0,4.0,3.0,1.0,0.0,0.0,2.8,3.5,2.37
B1,18/04/2021,17:00,Club Brugge,Mouscron,4,2,1,0.0,0.0,D,19.0,11.0,7.0,5.0,5.0,11.0,8.0,3.0,1.0,1.0,0.0,0.0,1.2,6.5,12.0
B1,18/04/2021,17:00,Kortrijk,Mechelen,1,4,0,1.0,2.0,A,11.0,17.0,3.0,11.0,16.0,13.0,4.0,5.0,1.0,1.0,0.0,0.0,3.75,3.6,1.85
B1,18/04/2021,17:00,Oostende,Cercle Brugge,1,1,2,0.0,0.0,D,10.0,13.0,5.0,5.0,14.0,11.0,7.0,5.0,2.0,2.0,0.0,0.0,1.55,4.0,6.0
B1,18/04/2021,17:00,Oud-Heverlee Leuven,Waasland-Beveren,1,2,0,0.0,1.0,A,13.0,13.0,2.0,9.0,12.0,11.0,5.0,3.0,3.0,4.0,0.0,0.0,1.83,4.0,3.75
B1,18/04/2021,17:00,St Truiden,Anderlecht,0,1,0,0.0,0.0,D,4.0,14.0,1.0,4.0,10.0,8.0,2.0,5.0,1.0,1.0,0.0,0.0,5.5,3.4,1.57
B1,18/04/2021,17:00,Standard,Beerschot VA,3,0,1,1.0,0.0,H,13.0,9.0,10.0,3.0,14.0,15.0,6.0,9.0,1.0,2.0,0.0,0.0,1.6,4.0,5.25
B1,18/04/2021,17:00,Waregem,Gent,2,7,0,0.0,3.0,A,6.0,14.0,4.0,7.0,10.0,10.0,4.0,3.0,2.0,1.0,0.0,0.0,4.75,3.6,1.72
B1,23/07/2021,19:45,Standard,Genk,1,1,2,0.0,0.0,D,17.0,17.0,5.0,5.0,11.0,8.0,7.0,3.0,1.0,2.0,0.0,0.0,2.75,3.5,2.37
B1,24/07/2021,15:15,Oud-Heverlee Leuven,Waregem,1,1,2,1.0,1.0,D,13.0,10.0,4.0,4.0,12.0,17.0,0.0,4.0,5.0,6.0,0.0,1.0,1.95,3.75,3.5
B1,24/07/2021,17:30,Kortrijk,Seraing,2,0,1,1.0,0.0,H,9.0,9.0,4.0,4.0,16.0,15.0,2.0,1.0,4.0,2.0,0.0,0.0,1.75,3.8,4.5
B1,24/07/2021,19:45,Oostende,Charleroi,0,3,0,0.0,1.0,A,11.0,10.0,3.0,6.0,13.0,9.0,9.0,2.0,3.0,1.0,0.0,0.0,2.3,3.5,2.9
B1,25/07/2021,12:30,Mechelen,Antwerp,3,2,1,0.0,1.0,A,18.0,10.0,9.0,5.0,12.0,10.0,13.0,2.0,2.0,2.0,0.0,0.0,2.7,3.5,2.45
B1,25/07/2021,15:00,Club Brugge,Eupen,2,2,2,0.0,0.0,D,21.0,13.0,11.0,5.0,9.0,14.0,10.0,3.0,3.0,6.0,0.0,0.0,1.18,6.5,15.0
B1,25/07/2021,17:30,Anderlecht,St. Gilloise,1,3,0,1.0,1.0,D,9.0,8.0,2.0,5.0,11.0,7.0,4.0,2.0,3.0,3.0,0.0,0.0,1.5,4.33,5.5
B1,25/07/2021,20:00,St Truiden,Gent,2,1,1,1.0,1.0,D,6.0,12.0,2.0,4.0,12.0,6.0,1.0,8.0,2.0,1.0,0.0,0.0,4.75,3.75,1.7
B1,27/07/2021,17:30,Beerschot VA,Cercle Brugge,0,1,0,0.0,1.0,A,,,,,,,,,1.0,1.0,0.0,0.0,2.2,3.6,3.1
B1,30/07/2021,19:45,Genk,Oostende,3,4,0,2.0,1.0,H,25.0,16.0,9.0,7.0,2.0,12.0,9.0,5.0,0.0,1.0,0.0,0.0,1.53,4.0,6.5
B1,31/07/2021,15:15,Charleroi,St Truiden,0,0,2,0.0,0.0,D,10.0,7.0,0.0,3.0,12.0,16.0,6.0,5.0,2.0,4.0,0.0,0.0,1.95,3.4,3.5
B1,31/07/2021,17:30,Cercle Brugge,Oud-Heverlee Leuven,1,1,2,0.0,1.0,A,17.0,10.0,3.0,1.0,21.0,8.0,2.0,3.0,3.0,1.0,0.0,0.0,2.15,3.4,3.0
B1,31/07/2021,17:30,Seraing,Mechelen,1,0,1,1.0,0.0,H,10.0,10.0,4.0,4.0,17.0,13.0,6.0,6.0,3.0,3.0,0.0,0.0,3.4,3.5,1.95
B1,31/07/2021,19:45,Eupen,Anderlecht,1,1,2,1.0,1.0,D,14.0,10.0,5.0,3.0,11.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0,3.25,3.75,2.0
B1,01/08/2021,12:30,St. Gilloise,Club Brugge,0,1,0,0.0,0.0,D,14.0,13.0,3.0,6.0,12.0,14.0,2.0,7.0,2.0,2.0,0.0,0.0,4.33,4.0,1.7
B1,01/08/2021,15:00,Waregem,Standard,1,2,0,0.0,0.0,D,17.0,16.0,3.0,5.0,11.0,19.0,5.0,6.0,2.0,4.0,0.0,0.0,2.9,3.5,2.15
B1,01/08/2021,17:30,Gent,Beerschot VA,2,2,2,1.0,0.0,H,24.0,11.0,5.0,7.0,8.0,13.0,7.0,8.0,1.0,0.0,0.0,0.0,1.36,4.33,7.5
B1,01/08/2021,20:00,Antwerp,Kortrijk,0,1,0,0.0,0.0,D,13.0,13.0,3.0,5.0,11.0,9.0,6.0,5.0,2.0,5.0,0.0,0.0,1.7,3.6,4.2
B1,06/08/2021,19:45,Club Brugge,Cercle Brugge,1,1,2,1.0,0.0,H,12.0,5.0,3.0,1.0,11.0,11.0,7.0,0.0,2.0,4.0,0.0,0.0,1.28,5.75,7.5
B1,07/08/2021,15:15,Beerschot VA,St. Gilloise,0,3,0,0.0,1.0,A,8.0,15.0,2.0,6.0,12.0,12.0,9.0,3.0,2.0,3.0,0.0,0.0,4.2,3.75,1.8
B1,07/08/2021,17:30,Mechelen,Eupen,1,3,0,1.0,0.0,H,15.0,16.0,4.0,4.0,6.0,11.0,7.0,3.0,0.0,2.0,0.0,0.0,1.7,3.75,4.2
B1,07/08/2021,17:30,St Truiden,Waregem,1,3,0,0.0,0.0,D,11.0,11.0,1.0,7.0,12.0,12.0,8.0,3.0,1.0,2.0,0.0,0.0,2.0,3.6,3.1
B1,07/08/2021,19:45,Kortrijk,Genk,1,2,0,1.0,0.0,H,8.0,17.0,3.0,6.0,7.0,5.0,4.0,4.0,1.0,3.0,0.0,0.0,3.2,3.6,2.0
B1,08/08/2021,12:30,Standard,Antwerp,2,5,0,0.0,2.0,A,20.0,12.0,9.0,6.0,11.0,16.0,9.0,1.0,3.0,5.0,0.0,0.0,2.25,3.5,2.9
B1,08/08/2021,15:00,Oud-Heverlee Leuven,Charleroi,1,1,2,0.0,1.0,A,21.0,21.0,4.0,9.0,6.0,13.0,7.0,9.0,1.0,1.0,0.0,0.0,2.45,3.4,2.55
B1,08/08/2021,17:30,Anderlecht,Seraing,3,0,1,0.0,0.0,D,19.0,4.0,7.0,1.0,14.0,13.0,8.0,2.0,2.0,2.0,0.0,1.0,1.3,5.25,7.0
B1,08/08/2021,20:00,Oostende,Gent,1,0,1,0.0,0.0,D,7.0,13.0,3.0,0.0,10.0,9.0,6.0,6.0,3.0,1.0,0.0,0.0,3.2,3.6,2.0
B1,13/08/2021,19:45,Charleroi,Antwerp,1,1,2,0.0,1.0,A,23.0,10.0,7.0,7.0,6.0,6.0,12.0,1.0,1.0,2.0,0.0,0.0,2.55,3.3,2.55
B1,14/08/2021,15:15,St. Gilloise,Kortrijk,2,0,1,1.0,0.0,H,24.0,2.0,8.0,2.0,11.0,20.0,10.0,2.0,0.0,6.0,0.0,1.0,1.6,4.0,5.25
B1,14/08/2021,17:30,Eupen,St Truiden,2,1,1,1.0,0.0,H,8.0,18.0,5.0,5.0,18.0,10.0,5.0,8.0,4.0,2.0,0.0,0.0,1.95,3.5,3.75
B1,14/08/2021,17:30,Seraing,Oostende,2,3,0,1.0,0.0,H,10.0,12.0,3.0,7.0,7.0,17.0,3.0,6.0,4.0,5.0,0.0,1.0,3.5,3.6,2.0
B1,14/08/2021,19:45,Genk,Oud-Heverlee Leuven,4,0,1,1.0,0.0,H,21.0,15.0,8.0,6.0,11.0,15.0,7.0,6.0,1.0,4.0,0.0,0.0,1.45,4.33,7.0
B1,15/08/2021,12:30,Beerschot VA,Standard,0,1,0,0.0,0.0,D,14.0,8.0,4.0,1.0,16.0,14.0,3.0,3.0,2.0,1.0,0.0,0.0,3.8,3.5,1.9
B1,15/08/2021,15:00,Gent,Mechelen,2,0,1,1.0,0.0,H,20.0,6.0,8.0,3.0,10.0,11.0,13.0,2.0,2.0,2.0,0.0,0.0,1.72,4.2,4.0
B1,15/08/2021,17:30,Cercle Brugge,Anderlecht,1,2,0,1.0,2.0,A,8.0,17.0,2.0,6.0,9.0,11.0,7.0,7.0,2.0,0.0,0.0,0.0,4.0,3.6,1.85
B1,15/08/2021,20:00,Waregem,Club Brugge,0,4,0,0.0,1.0,A,3.0,20.0,1.0,11.0,8.0,10.0,3.0,7.0,2.0,4.0,0.0,1.0,6.5,4.5,1.44
B1,20/08/2021,19:45,Standard,Oostende,1,0,1,0.0,0.0,D,17.0,8.0,5.0,1.0,13.0,19.0,6.0,3.0,4.0,4.0,0.0,1.0,1.8,3.5,4.2
B1,21/08/2021,15:15,Seraing,Cercle Brugge,2,1,1,0.0,1.0,A,10.0,9.0,5.0,5.0,14.0,20.0,5.0,3.0,2.0,3.0,0.0,0.0,2.8,3.5,2.37
B1,21/08/2021,17:30,Oud-Heverlee Leuven,Eupen,1,4,0,0.0,2.0,A,14.0,21.0,6.0,8.0,8.0,12.0,2.0,6.0,2.0,3.0,0.0,0.0,2.3,3.6,2.8
B1,21/08/2021,19:45,St Truiden,Kortrijk,0,2,0,0.0,1.0,A,24.0,11.0,4.0,2.0,16.0,6.0,6.0,7.0,3.0,3.0,0.0,0.0,2.75,3.0,2.75
B1,22/08/2021,15:00,Waregem,Charleroi,2,2,2,1.0,1.0,D,20.0,17.0,7.0,4.0,10.0,9.0,8.0,6.0,2.0,1.0,0.0,0.0,3.0,3.5,2.25
B1,22/08/2021,17:30,Club Brugge,Beerschot VA,3,2,1,2.0,1.0,H,13.0,9.0,5.0,4.0,10.0,16.0,8.0,1.0,3.0,6.0,1.0,1.0,1.18,7.0,13.0
B1,22/08/2021,20:00,Mechelen,St. Gilloise,3,1,1,1.0,1.0,D,12.0,13.0,4.0,5.0,22.0,12.0,6.0,7.0,2.0,3.0,0.0,0.0,3.6,3.5,2.0
B1,27/08/2021,19:45,Kortrijk,Mechelen,2,2,2,0.0,2.0,A,9.0,13.0,5.0,4.0,9.0,20.0,5.0,7.0,2.0,3.0,0.0,0.0,2.45,3.5,2.9
B1,28/08/2021,15:15,Charleroi,Beerschot VA,5,2,1,1.0,0.0,H,24.0,6.0,10.0,3.0,15.0,11.0,3.0,5.0,2.0,5.0,0.0,2.0,1.7,3.6,4.75
B1,28/08/2021,17:30,Cercle Brugge,St Truiden,0,1,0,0.0,1.0,A,24.0,7.0,6.0,2.0,8.0,12.0,9.0,1.0,1.0,2.0,0.0,1.0,1.95,3.5,3.6
B1,28/08/2021,17:30,Eupen,Seraing,1,2,0,0.0,0.0,D,15.0,9.0,2.0,4.0,8.0,5.0,7.0,1.0,3.0,1.0,0.0,0.0,1.66,3.75,5.0
B1,28/08/2021,19:45,St. Gilloise,Standard,4,0,1,2.0,0.0,H,16.0,10.0,4.0,0.0,10.0,17.0,2.0,2.0,1.0,5.0,0.0,0.0,1.7,3.8,4.75
B1,29/08/2021,12:30,Gent,Club Brugge,6,1,1,3.0,0.0,H,11.0,7.0,6.0,3.0,18.0,12.0,1.0,6.0,2.0,2.0,0.0,0.0,3.1,3.25,2.3
B1,29/08/2021,15:00,Antwerp,Oud-Heverlee Leuven,2,2,2,2.0,0.0,H,14.0,22.0,6.0,6.0,8.0,10.0,7.0,13.0,4.0,4.0,0.0,1.0,1.6,4.0,5.25
B1,29/08/2021,17:30,Genk,Anderlecht,1,0,1,0.0,0.0,D,12.0,16.0,3.0,0.0,9.0,8.0,3.0,7.0,1.0,5.0,0.0,0.0,2.15,3.4,3.25
B1,29/08/2021,20:00,Oostende,Waregem,0,2,0,0.0,1.0,A,22.0,12.0,3.0,6.0,13.0,17.0,11.0,1.0,5.0,3.0,0.0,0.0,1.8,3.75,4.33
B1,10/09/2021,19:45,Club Brugge,Oostende,3,0,1,1.0,0.0,H,31.0,4.0,7.0,2.0,11.0,14.0,10.0,4.0,0.0,5.0,0.0,1.0,1.33,5.25,7.5
B1,11/09/2021,15:15,Eupen,Antwerp,0,1,0,0.0,0.0,D,17.0,14.0,4.0,6.0,8.0,9.0,7.0,5.0,2.0,5.0,0.0,0.0,2.7,3.4,2.5
B1,11/09/2021,17:30,Waregem,Cercle Brugge,2,4,0,1.0,0.0,H,4.0,17.0,2.0,8.0,13.0,7.0,2.0,8.0,1.0,2.0,1.0,0.0,2.4,3.4,2.87
B1,12/09/2021,12:30,Anderlecht,Mechelen,7,2,1,1.0,1.0,D,15.0,8.0,9.0,3.0,9.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,1.65,3.8,4.75
B1,12/09/2021,15:00,Gent,Charleroi,2,3,0,1.0,2.0,A,23.0,13.0,10.0,4.0,7.0,18.0,13.0,3.0,2.0,5.0,0.0,1.0,1.55,4.2,5.25
B1,12/09/2021,17:30,Seraing,Standard,0,1,0,0.0,1.0,A,19.0,7.0,6.0,3.0,15.0,16.0,8.0,2.0,4.0,7.0,0.0,1.0,3.6,3.5,2.0
B1,12/09/2021,20:00,Genk,St. Gilloise,1,1,2,0.0,0.0,D,17.0,17.0,5.0,7.0,8.0,13.0,6.0,4.0,1.0,1.0,0.0,1.0,2.2,3.6,3.0
B1,12/09/2021,20:00,Oud-Heverlee Leuven,Kortrijk,2,1,1,0.0,0.0,D,17.0,15.0,5.0,8.0,8.0,19.0,3.0,4.0,2.0,6.0,0.0,1.0,2.7,3.4,2.5
B1,13/09/2021,19:00,Beerschot VA,St Truiden,0,1,0,0.0,1.0,A,14.0,6.0,2.0,3.0,14.0,18.0,5.0,1.0,4.0,3.0,0.0,0.0,2.5,3.4,2.7
B1,17/09/2021,19:45,Cercle Brugge,Eupen,1,2,0,1.0,1.0,D,12.0,14.0,3.0,8.0,10.0,17.0,4.0,5.0,2.0,3.0,0.0,0.0,2.05,3.6,3.4
B1,18/09/2021,15:15,Oostende,Beerschot VA,3,1,1,2.0,0.0,H,18.0,12.0,12.0,4.0,20.0,11.0,8.0,5.0,4.0,2.0,0.0,0.0,1.7,4.0,4.2
B1,18/09/2021,17:30,Mechelen,Oud-Heverlee Leuven,2,0,1,2.0,0.0,H,8.0,14.0,4.0,5.0,21.0,10.0,2.0,5.0,5.0,5.0,0.0,1.0,1.66,3.8,5.0
B1,18/09/2021,17:30,St. Gilloise,Waregem,2,1,1,0.0,0.0,D,20.0,11.0,6.0,5.0,19.0,13.0,11.0,4.0,2.0,2.0,0.0,1.0,1.22,6.0,11.0
B1,18/09/2021,19:45,Charleroi,Club Brugge,0,1,0,0.0,0.0,D,17.0,13.0,5.0,4.0,3.0,10.0,8.0,8.0,1.0,2.0,0.0,0.0,4.75,3.8,1.65
B1,19/09/2021,12:30,St Truiden,Genk,1,2,0,1.0,0.0,H,8.0,8.0,3.0,2.0,15.0,10.0,6.0,2.0,4.0,1.0,0.0,0.0,4.2,3.6,1.83
B1,19/09/2021,15:00,Antwerp,Seraing,2,1,1,0.0,0.0,D,19.0,11.0,6.0,2.0,13.0,7.0,10.0,6.0,1.0,1.0,0.0,0.0,1.5,4.33,5.5
B1,19/09/2021,17:30,Standard,Anderlecht,0,1,0,0.0,1.0,A,7.0,12.0,1.0,4.0,17.0,11.0,6.0,4.0,3.0,4.0,2.0,0.0,3.4,3.3,2.05
B1,19/09/2021,20:00,Kortrijk,Gent,1,0,1,1.0,0.0,H,7.0,15.0,3.0,3.0,18.0,15.0,3.0,7.0,4.0,3.0,0.0,0.0,4.5,3.8,1.75
B1,22/09/2021,19:45,Antwerp,Genk,4,2,1,3.0,1.0,H,10.0,16.0,7.0,7.0,11.0,12.0,4.0,8.0,5.0,3.0,1.0,0.0,2.9,3.6,2.05
B1,23/09/2021,19:45,Anderlecht,Gent,1,1,2,0.0,1.0,A,13.0,11.0,5.0,2.0,9.0,14.0,7.0,3.0,2.0,2.0,0.0,0.0,2.15,3.4,2.9
B1,24/09/2021,19:45,Club Brugge,Oud-Heverlee Leuven,1,1,2,0.0,1.0,A,32.0,5.0,9.0,1.0,8.0,10.0,14.0,1.0,1.0,2.0,0.0,0.0,1.22,5.75,9.0
B1,25/09/2021,15:15,Beerschot VA,Eupen,0,3,0,0.0,1.0,A,7.0,16.0,1.0,5.0,10.0,9.0,4.0,7.0,5.0,4.0,2.0,0.0,2.75,3.4,2.37
B1,25/09/2021,17:30,Waregem,Kortrijk,2,2,2,0.0,0.0,D,11.0,11.0,3.0,3.0,16.0,10.0,3.0,5.0,5.0,2.0,0.0,0.0,2.75,3.6,2.25
B1,25/09/2021,19:45,Standard,St Truiden,1,2,0,1.0,0.0,H,7.0,12.0,1.0,4.0,20.0,20.0,2.0,1.0,2.0,4.0,0.0,0.0,1.9,3.6,3.4
B1,26/09/2021,12:30,St. Gilloise,Antwerp,1,2,0,1.0,0.0,H,20.0,12.0,11.0,5.0,14.0,7.0,10.0,7.0,3.0,3.0,0.0,0.0,1.5,4.33,5.0
B1,26/09/2021,15:00,Gent,Cercle Brugge,2,1,1,0.0,1.0,A,12.0,11.0,6.0,4.0,20.0,18.0,8.0,6.0,3.0,5.0,0.0,0.0,1.33,4.5,7.0
B1,26/09/2021,17:30,Oostende,Anderlecht,2,2,2,2.0,0.0,H,9.0,18.0,5.0,6.0,11.0,7.0,3.0,3.0,2.0,1.0,0.0,1.0,4.33,3.75,1.66
B1,26/09/2021,20:00,Charleroi,Mechelen,0,2,0,0.0,1.0,A,12.0,11.0,1.0,5.0,9.0,10.0,10.0,4.0,1.0,3.0,0.0,0.0,1.9,3.75,3.4
B1,26/09/2021,20:00,Genk,Seraing,3,0,1,2.0,0.0,H,12.0,5.0,8.0,2.0,12.0,9.0,5.0,3.0,3.0,2.0,0.0,0.0,1.3,5.0,7.5
B1,01/10/2021,19:45,Mechelen,Standard,3,1,1,3.0,0.0,H,16.0,16.0,8.0,4.0,9.0,17.0,5.0,5.0,2.0,3.0,0.0,0.0,2.15,3.8,3.1
B1,02/10/2021,15:15,Kortrijk,Charleroi,2,2,2,1.0,0.0,H,20.0,21.0,8.0,10.0,14.0,8.0,5.0,6.0,2.0,4.0,0.0,0.0,2.6,3.6,2.6
B1,02/10/2021,17:30,Cercle Brugge,St. Gilloise,0,3,0,0.0,0.0,D,8.0,11.0,2.0,5.0,13.0,13.0,4.0,3.0,2.0,2.0,0.0,0.0,5.0,4.0,1.66
B1,02/10/2021,17:30,St Truiden,Oostende,1,1,2,0.0,0.0,D,14.0,9.0,4.0,1.0,15.0,10.0,5.0,4.0,2.0,1.0,0.0,0.0,2.1,3.8,3.2
B1,02/10/2021,19:45,Oud-Heverlee Leuven,Beerschot VA,0,0,2,0.0,0.0,D,16.0,14.0,7.0,4.0,13.0,16.0,10.0,4.0,3.0,4.0,1.0,0.0,2.1,4.0,3.0
B1,03/10/2021,12:30,Anderlecht,Club Brugge,1,1,2,0.0,1.0,A,18.0,11.0,4.0,4.0,8.0,12.0,7.0,6.0,2.0,4.0,0.0,0.0,2.87,3.6,2.37
B1,03/10/2021,15:00,Seraing,Waregem,5,1,1,2.0,0.0,H,26.0,9.0,16.0,4.0,5.0,9.0,7.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,3.3
B1,03/10/2021,17:30,Antwerp,Gent,1,0,1,0.0,0.0,D,11.0,13.0,5.0,3.0,6.0,12.0,6.0,7.0,1.0,2.0,0.0,1.0,2.75,3.75,2.4
B1,03/10/2021,20:00,Eupen,Genk,3,2,1,1.0,1.0,D,12.0,10.0,7.0,4.0,18.0,11.0,5.0,4.0,2.0,1.0,0.0,0.0,3.25,4.0,2.05
B1,15/10/2021,19:45,Club Brugge,Kortrijk,2,0,1,2.0,0.0,H,17.0,10.0,6.0,0.0,13.0,9.0,4.0,1.0,3.0,5.0,0.0,0.0,1.2,5.5,13.0
B1,16/10/2021,15:15,St. Gilloise,Seraing,4,2,1,0.0,2.0,A,21.0,11.0,9.0,4.0,18.0,8.0,10.0,2.0,3.0,2.0,1.0,0.0,1.33,5.0,7.5
B1,16/10/2021,17:30,Oostende,Cercle Brugge,2,1,1,0.0,0.0,D,11.0,12.0,3.0,4.0,9.0,15.0,4.0,4.0,1.0,3.0,0.0,0.0,2.15,3.4,3.25
B1,16/10/2021,17:30,Waregem,Antwerp,2,1,1,0.0,1.0,A,12.0,14.0,8.0,3.0,9.0,9.0,3.0,9.0,2.0,2.0,0.0,0.0,4.5,4.2,1.66
B1,16/10/2021,19:45,Standard,Oud-Heverlee Leuven,2,2,2,1.0,0.0,H,18.0,13.0,6.0,7.0,16.0,9.0,5.0,3.0,2.0,1.0,0.0,0.0,1.75,4.0,3.6
B1,17/10/2021,12:30,St Truiden,Anderlecht,2,2,2,0.0,0.0,D,27.0,10.0,9.0,6.0,13.0,10.0,6.0,3.0,2.0,0.0,0.0,0.0,4.75,3.6,1.66
B1,17/10/2021,15:00,Beerschot VA,Mechelen,0,1,0,0.0,1.0,A,17.0,10.0,6.0,5.0,9.0,10.0,6.0,9.0,0.0,3.0,0.0,0.0,3.0,3.4,2.2
B1,17/10/2021,17:30,Charleroi,Genk,2,0,1,0.0,0.0,D,12.0,12.0,3.0,8.0,5.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,3.3,3.6,2.0
B1,17/10/2021,20:00,Gent,Eupen,2,0,1,1.0,0.0,H,21.0,7.0,13.0,3.0,16.0,9.0,6.0,2.0,1.0,4.0,0.0,0.0,1.57,4.2,5.5
B1,22/10/2021,19:45,Seraing,Charleroi,1,3,0,0.0,2.0,A,11.0,12.0,1.0,8.0,12.0,13.0,7.0,1.0,3.0,1.0,0.0,0.0,3.2,3.5,2.15
B1,23/10/2021,15:15,Cercle Brugge,Standard,1,1,2,1.0,1.0,D,8.0,4.0,5.0,2.0,15.0,22.0,6.0,3.0,2.0,7.0,0.0,0.0,2.55,3.4,2.62
B1,23/10/2021,17:30,Kortrijk,Oostende,1,0,1,1.0,0.0,H,16.0,12.0,5.0,0.0,9.0,13.0,5.0,7.0,2.0,2.0,0.0,0.0,2.0,3.5,3.6
B1,23/10/2021,17:30,Mechelen,Waregem,2,2,2,2.0,2.0,D,17.0,14.0,7.0,3.0,6.0,8.0,11.0,7.0,0.0,2.0,0.0,0.0,1.53,4.5,5.0
B1,23/10/2021,19:45,Eupen,St. Gilloise,2,3,0,0.0,2.0,A,21.0,12.0,6.0,4.0,8.0,21.0,8.0,2.0,1.0,3.0,0.0,0.0,3.8,3.8,1.83
B1,24/10/2021,12:30,Antwerp,Club Brugge,1,1,2,1.0,1.0,D,7.0,13.0,4.0,5.0,16.0,10.0,8.0,8.0,2.0,4.0,1.0,1.0,3.75,4.0,1.85
B1,24/10/2021,15:00,Anderlecht,Beerschot VA,4,2,1,1.0,0.0,H,21.0,14.0,8.0,3.0,9.0,11.0,6.0,4.0,3.0,3.0,0.0,0.0,1.3,5.0,10.0
B1,24/10/2021,17:30,Genk,Gent,0,3,0,0.0,1.0,A,13.0,13.0,5.0,6.0,14.0,16.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,3.6,3.5
B1,24/10/2021,20:00,Oud-Heverlee Leuven,St Truiden,4,1,1,0.0,0.0,D,12.0,13.0,7.0,5.0,8.0,13.0,3.0,6.0,0.0,3.0,0.0,1.0,2.3,3.5,2.9
B1,29/10/2021,19:45,Oostende,Mechelen,2,4,0,0.0,2.0,A,14.0,8.0,4.0,4.0,15.0,14.0,7.0,1.0,6.0,3.0,1.0,0.0,2.7,3.5,2.5
B1,30/10/2021,15:15,Charleroi,Eupen,3,0,1,0.0,0.0,D,21.0,7.0,7.0,3.0,11.0,13.0,6.0,5.0,0.0,2.0,0.0,0.0,1.72,3.6,4.33
B1,30/10/2021,17:30,Beerschot VA,Seraing,3,0,1,1.0,0.0,H,21.0,11.0,8.0,2.0,11.0,11.0,9.0,8.0,0.0,4.0,0.0,0.0,2.4,3.4,2.8
B1,30/10/2021,17:30,Standard,Kortrijk,1,1,2,0.0,0.0,D,14.0,7.0,5.0,3.0,13.0,15.0,8.0,2.0,2.0,5.0,0.0,0.0,2.0,3.6,3.6
B1,30/10/2021,19:45,St Truiden,Club Brugge,1,2,0,1.0,1.0,D,11.0,11.0,4.0,5.0,16.0,11.0,9.0,2.0,3.0,3.0,0.0,0.0,6.0,4.2,1.53
B1,31/10/2021,12:30,Waregem,Genk,2,6,0,0.0,2.0,A,6.0,20.0,2.0,10.0,10.0,7.0,4.0,4.0,2.0,3.0,0.0,0.0,5.0,4.0,1.61
B1,31/10/2021,15:00,Cercle Brugge,Antwerp,0,1,0,0.0,0.0,D,12.0,9.0,6.0,3.0,13.0,15.0,6.0,3.0,4.0,5.0,0.0,0.0,2.55,3.6,2.55
B1,31/10/2021,17:30,Anderlecht,Oud-Heverlee Leuven,2,2,2,1.0,2.0,A,16.0,13.0,5.0,8.0,11.0,3.0,10.0,5.0,1.0,1.0,2.0,0.0,1.28,6.0,9.0
B1,31/10/2021,20:00,Gent,St. Gilloise,0,2,0,0.0,2.0,A,10.0,11.0,4.0,3.0,8.0,17.0,7.0,6.0,2.0,4.0,0.0,0.0,2.25,3.4,3.1
B1,05/11/2021,19:45,Oud-Heverlee Leuven,Oostende,1,0,1,0.0,0.0,D,8.0,15.0,5.0,4.0,6.0,12.0,9.0,8.0,3.0,3.0,1.0,0.0,1.85,3.75,4.0
B1,06/11/2021,15:15,Eupen,Waregem,1,1,2,1.0,1.0,D,7.0,9.0,2.0,2.0,13.0,7.0,4.0,6.0,3.0,2.0,0.0,0.0,1.6,4.0,5.25
B1,06/11/2021,17:30,Kortrijk,Beerschot VA,1,1,2,0.0,0.0,D,21.0,9.0,7.0,4.0,10.0,16.0,11.0,6.0,1.0,5.0,0.0,0.0,1.75,4.0,4.2
B1,06/11/2021,17:30,Mechelen,St Truiden,0,1,0,0.0,1.0,A,9.0,12.0,1.0,1.0,6.0,15.0,1.0,4.0,1.0,5.0,0.0,1.0,1.8,3.6,4.2
B1,06/11/2021,19:45,St. Gilloise,Charleroi,4,0,1,3.0,0.0,H,14.0,11.0,5.0,1.0,9.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,1.7,3.8,4.5
